"y","s1","s2","s3","x_exp","x1"
NA,0,0,0,0,0.0932949245828347
NA,0,0,1,0,-0.333550216457553
NA,0,0,0,0,-1.51661220021881
NA,0,1,1,0,-0.376177001342094
NA,1,1,1,0,-1.99817295881131
NA,0,0,0,0,0.446793075247583
NA,0,0,0,1,0.0342000192523981
0,0,0,0,0,-0.442112930206239
NA,1,1,1,0,1.02071555770608
NA,1,0,0,0,-0.763632463603158
NA,1,0,0,0,-1.57730053124337
NA,0,1,1,0,1.77191736055452
1,1,1,1,0,1.16265537904211
NA,1,0,1,0,-1.87653943717663
NA,0,0,0,0,-1.7207333890739
NA,0,1,0,0,-1.43678427498675
1,0,1,1,0,0.888298161051729
NA,1,1,1,1,1.46076651298733
NA,1,0,1,0,-1.49909866776232
NA,1,1,1,0,-0.570531658041742
NA,1,1,1,0,1.09899399971304
NA,1,1,1,0,0.0470653267681922
NA,0,0,0,0,-3.01001226267724
NA,1,1,1,1,0.75366222143905
NA,1,1,1,1,-0.820973225124898
NA,1,1,1,0,-0.0809702406648337
NA,0,0,0,1,-1.66552671051072
1,1,1,1,1,0.611500710486384
NA,1,1,1,0,-1.7367044928905
NA,1,1,1,1,-0.00953985865755331
NA,1,0,0,1,1.98769520666209
NA,1,1,1,0,0.357406411766572
NA,0,0,0,1,-0.472883915418219
NA,0,0,0,0,-0.377194341706797
NA,0,1,1,0,-2.09586185568261
0,0,0,0,1,-0.883324833223816
NA,0,0,0,0,0.198182173620313
NA,0,0,1,0,0.998512517388125
NA,0,1,1,1,1.65911381002998
NA,0,1,0,0,-1.01268214678036
0,0,0,0,0,-3.31290767973519
NA,0,0,0,0,0.383715910422195
NA,0,0,0,0,-1.1148134832433
NA,1,0,0,0,0.380252248903476
NA,1,1,1,0,-0.798499707504324
NA,1,1,1,1,-0.534894482329864
0,0,0,0,0,-0.200507575937927
NA,1,1,1,0,-1.97447784707772
NA,0,0,0,0,-1.49141782524932
NA,1,1,0,0,0.90005289396893
NA,1,0,0,1,1.14663757030737
NA,1,0,1,0,1.37237804763223
NA,1,1,1,1,0.489050316051734
NA,0,0,0,0,1.56844934175066
NA,0,0,0,1,-1.2273065557095
NA,0,0,0,1,0.156825262404604
NA,0,0,0,1,-1.05585418497108
NA,1,0,0,0,-0.366781860847814
NA,0,0,0,0,2.08376460783997
NA,0,0,0,1,-1.23112407784861
NA,0,0,1,0,-0.438211364278097
NA,1,0,1,1,-1.05347081511515
NA,1,1,1,0,0.862562339561265
NA,1,1,1,0,-0.770913830484191
NA,0,1,1,0,2.26013927087553
NA,1,0,1,0,-0.589303001848527
NA,1,1,1,0,0.241842715287383
NA,1,1,1,0,1.13195122123466
NA,0,0,0,0,1.20349026335635
1,1,1,1,0,-0.0986415469699976
NA,1,1,1,1,-0.833335589725074
NA,1,1,1,0,-0.724973081442359
NA,1,1,1,1,1.20542729958393
NA,0,1,1,0,0.0569085326792253
NA,0,0,0,1,0.968202354368391
NA,0,0,1,0,1.20073138136354
NA,0,0,1,0,-1.97387926597595
NA,0,1,0,0,-1.58789679398571
NA,0,1,0,0,2.58135712821109
0,0,0,0,0,0.129384247896657
NA,1,1,1,0,-0.112899190819108
NA,0,0,0,1,-0.144172802360322
NA,1,1,0,0,0.38858418760421
NA,1,1,1,0,-0.606792975729967
NA,0,0,0,0,-0.748193458379338
NA,0,0,0,0,-1.08715631031499
NA,0,0,0,0,1.16856809565847
NA,1,1,1,0,0.880056347514645
NA,1,0,1,0,0.191924734949224
NA,1,0,0,1,-1.29651476033886
NA,0,0,0,1,-0.343723190772066
NA,1,1,1,0,0.211117515144565
NA,0,1,0,0,0.252897933211263
NA,1,1,1,0,-0.911353817203094
NA,1,1,1,1,0.95628563350823
NA,0,0,0,0,-1.48416900636733
NA,1,0,0,0,0.983573924719577
NA,0,0,0,0,0.599392755276553
NA,0,0,0,1,0.653043697396873
NA,0,0,0,1,0.0165072789748683
NA,0,0,0,0,-1.25750635528576
NA,0,0,0,0,0.345796908298943
NA,0,1,1,0,0.256798963714322
NA,1,1,1,1,-0.603843562142696
NA,0,0,0,1,-0.47717821963903
NA,0,0,0,0,-0.387890180415017
NA,0,0,0,0,1.38585665316695
NA,0,0,0,1,0.497059528425236
NA,1,1,1,0,-0.743889240102843
NA,0,0,0,0,2.37936944943389
NA,0,0,1,1,-1.55730612700755
NA,1,1,1,0,-0.354053011374218
NA,1,1,0,0,0.0117826296274684
NA,1,1,1,0,0.674225560387545
NA,1,1,1,0,0.0241079319054468
NA,1,1,1,0,1.04820086749889
NA,0,0,0,0,-1.56714838439174
1,1,1,1,0,0.114464773542084
NA,1,1,1,1,0.181920998173283
NA,1,0,0,0,-0.822401791008332
NA,0,0,0,1,-0.0438390202941329
NA,0,1,1,0,0.732313891855716
NA,0,0,0,0,-1.31974808695348
NA,0,0,0,0,0.587954240785787
NA,1,1,1,0,-0.0318611818234099
0,0,0,0,1,-0.13008280417998
NA,0,0,0,0,0.250591776947342
NA,0,0,0,0,0.809884506616561
NA,0,0,0,1,1.61457199896635
NA,1,1,1,0,1.836141861697
NA,1,1,1,0,0.816926940080312
NA,1,0,0,1,-2.57011331260698
NA,0,1,1,0,2.03547630485048
NA,1,1,1,1,-1.2841184522784
NA,1,1,1,1,1.21672425499177
NA,1,1,1,0,-0.329697249919008
NA,0,1,0,0,-0.168532236493781
NA,0,0,1,1,1.34064490838442
NA,0,0,1,0,-0.919206043819716
NA,0,0,0,1,-0.852586798417079
NA,0,0,0,0,0.183147899189492
NA,0,0,0,0,-1.19054881426768
0,0,1,0,0,-0.336349714353715
NA,1,1,0,0,-0.564159747591693
NA,0,0,0,1,0.910246210927945
NA,1,1,1,0,2.28453174878079
NA,0,0,0,0,1.93450869011583
NA,0,0,1,1,0.0352682233249869
NA,1,0,0,1,2.71919221281327
NA,0,0,1,0,-1.71523330093162
NA,0,0,0,0,0.387409408546246
NA,1,0,1,0,1.08490159657783
NA,0,0,0,0,-0.318155936365714
NA,1,0,0,0,-0.282736421942259
NA,0,0,0,0,-0.638895553271238
NA,0,0,0,0,-0.963387907131709
NA,0,0,1,1,0.600006800950815
0,0,0,0,1,-0.670581838858561
NA,0,0,0,0,-0.2314113497326
0,0,0,0,0,0.459035668921308
NA,1,1,1,0,0.961931844316079
NA,0,0,0,1,-0.00348271036880288
NA,1,1,1,1,-0.51157122974361
NA,0,0,0,0,-0.031683402993449
NA,0,0,0,0,-0.650780126714719
NA,1,0,0,0,-0.83639529817958
NA,0,0,0,0,-1.74156974030599
NA,0,0,0,1,-0.383295473122299
NA,0,0,0,0,-0.305381427777663
NA,0,0,1,0,-0.203555308782766
NA,1,0,0,0,2.31535448521979
NA,1,1,1,0,-1.17446553461255
NA,0,1,0,0,-0.914999657996045
NA,1,0,1,0,1.70746292113698
NA,0,0,0,0,0.153288217165867
1,0,1,1,0,1.2421633589523
NA,0,0,1,1,-0.0434727424610017
1,1,1,1,0,-0.564544572555607
NA,1,1,1,0,0.461282128179408
NA,1,1,1,1,-0.48542004827429
NA,1,1,1,0,1.51602568956682
NA,0,0,0,0,-1.05817832837149
NA,0,1,1,0,1.55364936401896
NA,1,0,0,0,-0.105697967198627
NA,0,0,1,1,0.248822385092756
NA,0,0,0,1,0.21059892943665
1,0,0,1,1,-0.433720566177028
NA,0,0,0,0,0.846585130058674
NA,1,1,1,0,0.24192973815691
NA,0,1,0,0,0.412497854803933
NA,0,0,0,0,0.395691101359379
NA,0,1,0,1,-2.17201541031439
NA,0,0,0,0,-1.95430969335349
NA,0,0,0,0,0.415834554690025
NA,0,1,1,0,0.250976360670535
NA,1,1,1,0,1.83614443457679
NA,1,1,1,0,2.07931226146838
1,1,1,1,1,-1.028848406227
NA,0,0,1,0,-0.193991754797921
NA,0,0,0,0,0.985929105679982
1,1,1,1,0,0.123403045011898
NA,1,1,1,1,1.27924892276247
NA,0,0,0,0,-1.02695171714926
NA,0,0,1,1,-0.691040999817754
NA,0,0,0,0,1.30836708707501
NA,1,0,1,0,-1.14379339769902
NA,1,1,1,0,0.270135468032339
NA,1,1,1,0,1.71240444640223
NA,0,0,1,0,2.1380418226523
NA,1,1,1,1,-1.14809081911365
0,0,0,0,1,1.10628200899239
NA,1,1,1,1,1.3117102581138
0,0,0,0,0,0.241806737578575
NA,0,0,0,1,-0.218982002237405
NA,0,0,0,0,-0.583558524629732
NA,1,1,1,0,-0.942064143498113
NA,1,0,0,0,-0.176404558298852
NA,0,0,1,1,-1.54665323540158
NA,1,0,0,0,-0.524016838874356
NA,0,0,0,0,0.428858686755727
NA,0,0,0,0,-1.58720354627861
NA,0,1,1,1,0.668003127424384
NA,0,1,1,1,0.751004832672291
NA,0,0,0,0,0.293656982266448
NA,0,0,0,0,-0.843712582071105
NA,0,0,0,0,-0.466801641447065
NA,0,0,0,0,0.491545773403532
NA,0,0,0,0,0.658042402855997
NA,1,0,0,0,-0.747078169443303
NA,0,0,0,0,0.477668933239742
NA,0,0,0,0,-0.322085676076374
NA,1,0,1,0,0.214627712750718
NA,1,1,1,0,2.05641997489925
0,0,0,0,0,-0.0455004763801553
NA,1,1,1,1,1.3759610577853
NA,0,0,0,1,1.61855452812845
NA,1,0,1,0,0.203629918570022
NA,1,1,1,0,0.714155161684313
NA,0,0,0,0,-0.970754846812021
NA,1,0,0,0,-1.6013633392386
NA,0,0,0,1,-0.553124555058317
NA,0,0,0,0,1.64166516585076
0,0,0,0,0,0.693840807619274
NA,0,1,0,1,-1.52481996256244
NA,0,0,1,0,-0.294788795591753
NA,0,1,0,0,-0.861651990697182
NA,0,0,0,0,-1.65288225030527
NA,1,1,1,0,-0.847120282335931
NA,0,0,0,0,-0.429358300773566
NA,1,1,0,0,-1.02114761537239
NA,1,1,0,1,-1.18294642815024
NA,0,1,1,0,-2.14487229761234
0,1,0,0,0,1.13739453436331
NA,0,0,1,1,0.526914481577062
NA,0,1,0,0,0.26657817110805
NA,1,1,1,1,1.83206630088771
0,0,1,0,0,-0.536105665393349
NA,1,1,1,0,-0.067835289357093
NA,1,1,1,1,1.41202865017274
NA,1,0,0,0,-0.265534016972761
NA,1,1,1,1,0.0618569990244875
1,1,1,1,1,0.952181506119417
NA,1,0,0,1,-1.03841400316369
NA,0,0,0,0,-0.760045153945158
NA,0,0,0,0,1.26543114550123
NA,1,1,1,0,0.459453108030207
NA,1,1,1,1,0.124170882867619
0,0,0,0,0,0.401368045656258
NA,0,0,0,1,0.177374132394638
NA,1,0,0,0,0.358322660115862
NA,1,1,1,0,0.703565372576629
NA,0,0,0,0,1.63055797411034
NA,1,1,0,0,0.525130125604237
NA,0,0,0,0,1.3296470096431
NA,0,0,0,0,0.333798578755431
NA,0,1,0,0,-0.870929213495591
NA,1,1,1,1,-0.455498728196284
NA,0,0,0,0,-1.37363629996683
0,0,0,0,0,-1.57024322767867
NA,1,1,1,1,-0.363896850566194
NA,1,1,1,1,0.615255593128074
NA,0,1,0,0,0.276669955764333
NA,0,0,0,1,0.830368499667575
NA,0,0,1,0,1.78465373361223
NA,1,1,1,0,-0.863001161635594
NA,0,1,1,1,-0.107933298135945
NA,0,0,0,0,1.01305430606902
NA,0,0,0,1,0.412973823577249
NA,1,1,1,0,1.4053462263526
NA,0,1,1,0,-0.288206365508115
NA,0,1,0,0,-1.95616835597016
NA,1,1,1,0,0.31347940568482
NA,0,0,0,1,1.54602990854552
NA,1,1,1,0,1.20171247209407
NA,1,1,1,0,1.12404418516019
NA,0,0,0,1,0.913182071602454
NA,0,1,1,0,-1.35104476757209
NA,1,1,1,1,-0.6721238581875
NA,1,1,1,1,-0.019786196005557
NA,0,0,0,1,0.044770987614134
NA,1,1,1,0,0.120872402452303
NA,0,0,0,0,-0.331380254255882
NA,0,0,0,0,0.0480744012993763
NA,1,1,1,0,0.499281115302036
NA,0,0,0,1,-1.13465776284826
NA,0,0,0,0,-0.482303648712124
NA,1,1,0,0,-0.343442788410354
NA,0,0,1,0,-0.33580696257274
NA,0,1,0,0,-2.3379045541882
NA,1,1,1,0,0.590529149425998
NA,0,0,0,0,-0.512855756635303
0,0,1,0,0,-1.2601634490008
NA,0,0,1,0,0.515445731968018
NA,0,0,0,0,-0.359798477646093
NA,0,0,1,0,-1.39982990135874
0,0,1,1,0,-0.749842568521729
NA,0,1,1,0,0.833727579509895
NA,0,0,0,1,-0.985523526857623
NA,1,1,1,1,-0.0150624305977044
NA,0,0,0,0,-0.387973224045299
NA,1,0,1,0,1.16082150327966
NA,1,1,1,0,-0.700358494327596
NA,0,0,0,0,0.480914572872462
NA,0,1,1,0,-0.52037019368951
0,0,0,0,0,0.944534395129788
NA,0,0,0,1,-0.393539442984115
NA,0,0,0,1,-0.20348929138985
NA,1,0,0,0,1.92345517434351
NA,1,1,1,0,0.273051737475906
NA,0,0,1,0,0.0347548565078633
1,1,1,1,0,0.345675042336147
NA,0,0,0,1,1.71812401343924
NA,0,0,0,0,-0.392275281484987
NA,0,0,0,0,-1.83040601909397
NA,0,1,1,1,0.318919533934704
NA,1,0,0,0,0.282477344265643
NA,0,0,0,0,-0.543205182248046
NA,0,0,0,1,0.286640110384547
NA,0,0,0,0,0.946501074871059
NA,0,0,1,0,0.823547049713832
0,0,0,1,0,-1.00631563892033
NA,0,0,0,0,0.383785028715582
NA,1,1,1,0,-0.390175873319844
NA,0,0,0,1,-0.765437589692679
NA,1,1,1,0,2.43247095319431
NA,0,0,0,1,-0.30648018090236
NA,0,0,0,0,0.367679167495699
NA,1,1,1,1,1.54318914347497
NA,0,1,1,0,0.670233053500897
NA,0,0,0,0,-0.869880928851324
1,1,1,1,1,0.663613756087544
NA,0,0,0,0,0.226350183373571
NA,0,0,0,0,-0.882525569004264
NA,1,1,1,0,0.595551843060825
NA,1,1,1,0,-0.397267854126521
NA,1,0,0,0,0.73221067729107
NA,1,1,1,0,0.76767794739321
NA,0,0,0,1,1.31250922604377
NA,1,1,1,0,-0.775420549975515
NA,0,1,0,1,-0.0961952524951238
NA,1,1,1,0,0.095883870121792
NA,1,0,1,0,0.815988220427609
NA,1,1,1,0,1.67138829052893
NA,0,0,0,1,2.02621443499297
NA,1,1,1,0,0.654826810483269
NA,1,1,1,0,-0.514974627735891
NA,0,0,0,1,-1.56601568802229
NA,1,0,0,0,0.789382486330203
NA,0,0,1,1,-0.145048189534965
NA,0,0,0,1,-0.664897572178886
1,1,1,1,0,0.17896992810473
NA,0,0,1,0,-0.639005957709827
NA,0,0,0,0,-0.419423315289415
NA,0,0,0,0,0.0638044935290553
NA,1,1,1,0,2.20091612612021
NA,1,0,1,1,-0.329050319462883
NA,1,1,1,0,0.60143238802106
NA,0,0,0,1,-0.114516480880316
NA,1,1,1,0,-0.215224174798862
NA,1,1,1,0,-0.281228600714564
NA,0,0,0,1,-0.097737670795604
NA,0,1,0,0,-0.874903671678072
NA,0,0,0,0,0.701073659370753
NA,0,0,0,0,-0.222491121283321
NA,0,0,0,0,-0.283585173214616
1,1,0,1,1,-2.62287377592743
NA,0,0,0,0,-0.869376254881404
0,0,0,0,0,-0.298446617346919
NA,1,1,1,0,1.29150779362899
NA,0,0,0,0,-1.4319836787066
NA,0,0,0,0,-0.937752165815409
NA,1,0,0,1,1.38800372000438
NA,1,1,1,0,1.55749086465826
NA,0,0,0,1,-0.124510089073335
NA,0,1,1,1,0.366491606655923
0,0,0,0,0,-0.889436948204449
NA,1,1,1,0,-0.272972194323929
NA,0,0,1,0,-1.94011527328591
NA,0,0,0,1,0.44659610810891
NA,1,1,1,0,1.11686100215584
NA,1,0,1,0,1.40165160243681
NA,0,0,0,0,-1.26408692425218
NA,1,1,1,0,1.3656563508365
NA,0,0,0,0,-2.09166319719913
0,1,0,0,0,2.41858435749722
NA,1,1,1,0,-0.302723322384216
NA,1,1,1,1,1.17424055566885
NA,0,0,0,0,0.443341556208622
NA,1,1,1,0,-0.115350640197828
NA,1,1,1,1,1.55550474088599
NA,1,0,0,0,0.248157467878997
NA,0,0,0,0,1.28936499101792
NA,1,1,1,0,0.987385087168486
NA,1,0,0,0,1.14656452270848
NA,0,0,0,1,-0.375308824951727
NA,0,0,0,0,0.680375074805339
NA,1,1,1,0,-0.0243994222145728
NA,0,0,1,0,0.111861917769265
NA,1,1,1,1,-0.599810289375697
NA,0,0,0,0,-1.78413911969207
NA,0,0,0,0,0.0440395935318513
NA,0,0,0,0,-1.61282102210766
NA,1,1,1,1,-0.704320571334339
NA,0,0,0,0,-1.02508043336949
NA,1,1,1,0,-0.558484454450554
NA,0,0,0,0,-0.00118050355549429
NA,1,1,1,0,-0.703677452459251
0,0,0,0,0,-0.391743721754483
NA,1,0,0,1,0.646495580733178
NA,0,1,1,0,1.04780112038599
NA,1,1,1,0,-1.34059400076754
NA,0,0,0,1,-0.166151633003123
NA,0,1,0,0,-0.115002057885279
NA,1,1,1,0,-0.625769606564569
NA,1,1,1,0,0.12853365294861
1,1,1,1,1,0.0280647325898714
NA,1,0,0,1,-0.228063866706449
NA,0,0,0,1,-1.20965088598131
NA,1,1,1,1,-0.6073801883589
NA,0,0,0,0,1.60002185244439
NA,0,0,0,0,-1.37780017685812
1,1,1,1,1,-0.94285161917773
NA,0,0,0,0,-1.14475056931726
NA,1,1,1,0,2.09066516470559
NA,1,1,1,1,0.847965893557746
NA,1,0,1,1,1.0997494834155
NA,0,0,0,1,-1.56949235726724
NA,0,0,0,0,2.30542142744831
NA,0,0,0,0,0.175433892174076
NA,1,1,1,1,-0.221598370669494
NA,0,0,0,0,0.502985636968932
NA,1,1,1,0,1.04584309865206
NA,1,1,1,0,-0.979000117545874
NA,1,0,1,0,0.396610352823187
NA,1,1,0,0,-0.381172696446008
1,1,1,1,1,1.20767372346176
NA,0,1,0,0,-0.106736246843865
NA,0,0,0,1,0.00829472177881925
NA,0,1,1,0,0.931902675695825
NA,0,0,0,0,-1.85820239366734
NA,0,0,0,0,-0.00413404797787124
NA,0,1,0,1,1.16693648014436
NA,0,0,0,0,0.613840412056712
NA,1,1,0,1,0.725118722877824
NA,1,0,1,1,1.39423041128335
0,0,0,1,1,-2.68992754126426
NA,1,1,1,0,-0.0997383231165844
NA,0,0,1,0,1.19035439079367
NA,0,0,1,0,-0.534726338575864
NA,1,1,1,0,0.370009090971686
NA,0,0,0,1,1.05493507549743
NA,0,0,1,1,0.634865495551849
NA,0,0,0,0,-0.47684966022003
NA,0,0,0,1,-0.823431216069795
NA,1,0,1,1,0.764827271655128
NA,1,0,0,0,-0.495596207290002
NA,0,0,1,1,-0.166406910341617
NA,0,0,0,0,-1.93034022362535
NA,0,0,0,1,-1.2284906922233
NA,0,0,0,0,0.623246853126642
NA,0,0,0,0,-0.0139111300692883
NA,1,1,1,0,0.99497595912642
NA,0,0,0,1,0.0471177754802886
1,0,1,1,1,-1.4431509277064
NA,0,0,0,0,-0.0219992885672687
NA,0,0,0,0,-0.268462192376679
NA,1,1,1,1,-0.15088490842588
NA,0,0,0,0,-0.00397119333402321
NA,0,0,0,0,-0.330527731337819
NA,1,0,0,0,0.129051554227775
NA,1,1,1,0,1.94869807031691
NA,0,0,0,0,-1.42693929428888
NA,0,0,1,1,-0.00104616184250391
NA,0,0,0,1,-1.07872327540277
NA,0,0,0,0,-0.991327434919275
NA,1,0,0,0,1.00422259488338
NA,0,0,0,0,2.30924746231041
NA,1,0,1,0,0.590661663610988
NA,1,1,1,0,-0.243655215034525
NA,1,1,1,0,0.257235643306906
NA,1,1,1,0,0.00470692430681992
1,1,1,1,1,-0.195764910582025
NA,1,1,1,0,-0.548453021526824
NA,0,1,0,0,-0.545760893218276
NA,0,0,0,0,1.69096131636482
NA,1,1,1,0,0.291478905540428
NA,0,1,0,0,1.26386823062929
NA,1,1,1,1,1.43750771125513
NA,0,0,0,0,-0.602604990097616
NA,1,1,1,0,0.749847289965402
NA,0,0,0,0,1.53131028153181
1,1,0,1,0,1.01265282659422
NA,0,0,1,0,0.802034900955107
NA,1,1,1,1,-0.311624879692427
1,1,1,1,1,0.535422814812977
NA,1,0,1,0,0.0678711911500865
1,1,1,1,1,-0.819768755402224
NA,0,0,0,0,0.257469890445057
NA,0,0,0,0,1.70541318745416
NA,0,1,1,1,-0.353068077969406
0,0,0,0,1,-0.058484997031327
NA,1,1,1,1,0.0238840496947035
NA,0,0,0,0,-0.179943586721533
NA,0,0,0,0,0.0593449529731785
NA,0,0,0,0,-1.50538809732852
NA,0,1,0,1,-1.17964787325857
NA,0,0,0,0,-0.459237467006697
NA,0,1,0,1,-0.233763727278972
NA,0,1,0,0,-1.99640276847348
NA,0,0,0,0,-0.527705914916661
NA,0,0,0,0,-1.37391498162165
NA,0,0,1,0,0.673549804689066
NA,0,0,0,1,-0.507301872233116
NA,0,1,0,1,0.0550830902412221
NA,0,0,1,0,-0.204872266116239
NA,1,1,1,0,0.673636531511535
NA,1,0,0,0,-0.0458826721497145
1,0,0,1,1,0.808327731921538
NA,1,0,0,0,0.796003159628055
NA,1,1,1,0,1.53848314089497
NA,0,0,0,0,0.722027989962564
NA,1,1,1,0,-0.614889151911172
NA,1,1,1,0,0.993876933220601
NA,0,0,0,1,0.714766734297264
NA,0,1,0,1,0.45102176398066
NA,1,1,1,0,-0.393229202702575
NA,0,0,0,1,-0.301903379965604
NA,1,1,1,0,-0.997170302802825
NA,0,1,1,0,-2.02872935085651
NA,0,0,1,1,-1.42073307506521
NA,1,1,1,0,0.83680506365591
NA,0,0,0,1,0.262435245823506
NA,1,1,1,1,0.0276723833312724
NA,0,1,0,1,-0.642717772127434
NA,0,0,1,1,0.60449797773172
NA,0,0,0,0,-0.0719852248533005
NA,1,0,1,0,-2.07341864341223
NA,0,0,0,0,0.374618849058705
NA,0,0,0,0,-1.38408887571678
NA,0,0,0,1,-1.95488260410349
NA,0,0,0,0,1.15128672560118
NA,0,1,1,0,0.51995136697481
NA,1,1,1,1,0.313113074391453
NA,0,0,0,1,-1.57220338041233
NA,0,0,0,0,-1.89187535470065
1,0,0,1,0,-0.206561570632723
NA,0,0,0,1,-0.256832467768721
NA,1,1,1,0,-0.407292099060622
NA,0,0,0,0,-0.0634562619818079
NA,0,0,0,0,1.81432556794581
NA,0,0,0,0,0.224007616805855
NA,1,0,0,0,0.582044132499706
NA,0,0,1,0,0.683980617100543
NA,1,1,1,1,-0.745673170639282
NA,1,1,1,0,-2.28791618698248
NA,0,1,1,0,-1.50186523782018
1,1,1,1,0,0.474281734397868
NA,0,0,0,1,-0.312525122742062
NA,1,1,1,0,0.0600626637899899
NA,0,0,0,1,-0.134513861358454
NA,0,1,0,0,-2.75719943891184
NA,1,1,1,0,0.554833117222507
NA,1,1,1,0,0.0492363087317946
NA,1,1,1,1,0.769996963063416
NA,0,0,0,0,1.53255973537227
NA,0,0,1,0,0.263380775020358
NA,0,0,1,0,-1.15794206259687
NA,0,0,0,0,-0.939171642099321
NA,0,1,1,0,0.265208488091669
NA,0,0,0,1,-0.323992525303022
NA,0,1,1,0,0.139153310300365
NA,0,0,0,0,-1.06952778022766
NA,0,1,1,0,1.0374241737121
1,1,1,1,0,-1.47291882064022
NA,0,0,0,0,-1.22614382349656
1,0,0,1,1,0.214794915546018
NA,1,0,0,0,-0.70540712995961
NA,0,1,1,0,0.48892023296709
NA,1,1,1,0,1.12359469072798
NA,0,0,1,0,-1.07250533924413
NA,1,1,1,1,-0.96870241757804
NA,1,1,1,0,-1.05176584225684
NA,0,0,0,0,0.107193079357061
NA,0,1,0,0,0.912566726980189
NA,0,0,1,0,-0.69175556485475
NA,0,0,1,0,-1.5637144280487
NA,0,1,1,0,0.102165424687111
NA,0,0,0,1,-0.160758066315289
NA,0,1,0,0,0.0582452899058336
NA,1,1,1,1,1.52699043528834
NA,0,1,1,0,-1.22207742550097
NA,0,0,0,0,-1.53588121976355
NA,0,0,1,0,-0.654242144074623
NA,0,0,0,0,0.0989476136389908
NA,0,0,0,0,-0.0772419122749251
NA,0,1,0,0,0.28516438136499
NA,1,1,1,0,1.61878351140219
NA,0,0,0,0,1.24538991045793
NA,0,0,0,0,-0.602883194009226
NA,0,0,0,0,-1.58868741504013
NA,0,0,0,0,-1.5447820807649
NA,0,0,0,1,0.692754773418455
NA,0,1,1,0,0.298094662949802
0,1,0,0,0,-1.46629809803625
NA,0,0,0,0,-0.387563114621682
NA,0,0,1,0,-0.134102383766972
NA,0,1,1,1,1.36272246655248
NA,0,0,0,0,-0.34951543496961
NA,1,1,1,0,-0.6168232882107
NA,1,1,1,0,-0.459698595506735
NA,0,0,0,1,1.02767232759031
NA,0,1,1,1,0.769583356746359
0,0,0,1,0,-0.651749040359901
NA,1,1,1,0,0.29319701731289
NA,0,0,0,1,-0.603078211306038
0,0,0,0,1,1.6395380090622
NA,1,1,1,0,-0.150944619512472
NA,0,0,0,0,-1.44386393099327
NA,0,1,0,1,0.570251656528881
NA,0,0,0,0,1.08025722154358
NA,0,0,0,0,0.332044842594204
NA,1,0,0,0,0.242568009661178
NA,1,1,1,0,0.989150181851865
NA,1,1,1,0,0.526365587799908
NA,0,0,0,0,-0.204128250646453
0,0,0,0,1,0.765766764224773
NA,1,1,1,0,-0.876898320030805
NA,0,0,0,0,-1.14482762005863
NA,1,1,1,0,0.740615106068967
NA,0,0,1,0,-1.45801243837147
NA,0,0,0,1,-2.29801069124664
0,0,0,0,1,0.242402911160181
NA,1,1,0,1,-0.772213209441614
NA,1,0,0,0,-0.65260765799212
NA,0,0,0,0,-0.577128641779336
0,0,0,0,1,0.00656037724244371
NA,1,1,1,0,-0.967663567222462
NA,1,0,0,0,0.00546939061955661
NA,1,1,1,0,-0.860934625195844
NA,0,0,0,0,-0.296218636302854
NA,1,1,1,1,2.00204883124153
NA,0,1,1,0,1.37005656919295
NA,0,0,1,0,-0.0457340834311494
NA,0,1,0,1,-0.728830742931919
NA,1,1,0,0,-0.209035627210314
NA,0,0,0,0,0.764064820122813
0,0,0,0,0,1.01768708664601
NA,1,1,1,0,0.250319665141182
NA,0,0,0,0,-1.21928445836713
NA,1,1,1,0,0.662334940491548
NA,1,1,1,1,1.54647497265547
NA,0,0,0,0,1.80984417997877
NA,0,0,0,0,-0.17806255058641
NA,1,1,1,0,0.601273790224476
NA,1,1,1,1,0.24210015188839
NA,1,0,0,0,0.826956977714221
NA,1,0,1,0,0.322722138927125
NA,0,0,0,0,0.48701441979346
NA,0,0,0,0,-1.3418284017044
NA,1,1,1,0,-0.281118581395973
NA,1,1,1,1,0.582385339406676
NA,0,0,0,0,0.340236461122735
0,0,1,0,1,-0.881195755112756
NA,0,0,0,1,-1.67923038452484
NA,1,1,1,0,-0.426925954755546
NA,1,1,1,0,1.94494743146737
NA,0,0,0,0,-0.0574878818822852
NA,0,1,0,1,-0.859323445485374
NA,0,0,0,1,0.551668514697107
0,0,0,0,1,0.745595821108812
NA,1,1,1,0,1.46250282726529
NA,0,0,1,0,-0.556872002642242
NA,1,0,0,1,0.63535106902869
NA,0,1,0,1,0.707719428130605
NA,0,0,0,1,1.02684774281383
NA,1,0,0,0,0.58752934803277
NA,1,0,0,0,2.17211675723034
NA,0,0,0,1,0.384051370920862
1,1,1,1,1,0.860530256093013
NA,1,1,1,1,0.224233602969007
NA,0,0,0,0,0.312951227746285
NA,0,0,0,0,1.36218406724021
NA,0,0,0,0,1.73745735761585
NA,0,0,0,0,0.388963677938037
NA,0,1,0,0,0.649720556944403
NA,1,0,1,0,0.334781303411399
NA,1,0,0,1,-0.0682772428844582
NA,1,1,1,1,0.716237063050364
NA,0,0,0,0,-0.498740023325428
NA,1,1,1,0,0.0998272373052693
NA,0,1,0,1,-1.18057489857195
NA,0,0,0,0,0.380607768758536
NA,0,0,0,1,0.712474310627415
NA,0,0,0,0,-0.208625989350864
NA,1,1,1,0,0.221353411013403
NA,0,0,0,1,-0.522696832678762
NA,0,0,1,0,-2.02293252177168
